batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
Chennai Super Kings,Sunrisers Hyderabad,Chennai,176.0,117.0,1,176.0,0.0,9.03,1
Chennai Super Kings,Sunrisers Hyderabad,Chennai,176.0,116.0,0,176.0,0.0,9.1,1
Delhi Capitals,Rajasthan Royals,Jaipur,192.0,125.0,9,192.0,-0.0,9.22,1
Delhi Capitals,Rajasthan Royals,Jaipur,188.0,119.0,3,192.0,24.0,9.48,1
Delhi Capitals,Rajasthan Royals,Jaipur,188.0,118.0,2,192.0,12.0,9.56,1
Delhi Capitals,Rajasthan Royals,Jaipur,182.0,117.0,1,192.0,20.0,9.33,1
Delhi Capitals,Rajasthan Royals,Jaipur,182.0,116.0,0,192.0,15.0,9.41,1
Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,154.0,119.0,3,160.0,36.0,7.76,1
Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,154.0,119.0,2,160.0,36.0,7.76,1
Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,148.0,118.0,1,160.0,36.0,7.53,1
Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,147.0,117.0,0,160.0,26.0,7.54,1
Chennai Super Kings,Royal Challengers Bangalore,Bengaluru,156.0,119.0,3,162.0,36.0,7.87,0
Chennai Super Kings,Royal Challengers Bangalore,Bengaluru,156.0,118.0,2,162.0,18.0,7.93,0
Chennai Super Kings,Royal Challengers Bangalore,Bengaluru,155.0,117.0,1,162.0,14.0,7.95,0
Chennai Super Kings,Royal Challengers Bangalore,Bengaluru,155.0,116.0,0,162.0,10.5,8.02,0
Delhi Capitals,Punjab Kings,Delhi,164.0,125.0,9,164.0,-0.0,7.87,1
Delhi Capitals,Punjab Kings,Delhi,164.0,124.0,8,164.0,-0.0,7.94,1
Delhi Capitals,Punjab Kings,Delhi,164.0,123.0,7,164.0,-0.0,8.0,1
Delhi Capitals,Punjab Kings,Delhi,163.0,119.0,3,164.0,6.0,8.22,1
Delhi Capitals,Punjab Kings,Delhi,159.0,118.0,2,164.0,15.0,8.08,1
Delhi Capitals,Punjab Kings,Delhi,158.0,117.0,1,164.0,12.0,8.1,1
Delhi Capitals,Punjab Kings,Delhi,158.0,116.0,0,164.0,9.0,8.17,1
Rajasthan Royals,Mumbai Indians,Jaipur,162.0,125.0,9,162.0,-0.0,7.78,1
Rajasthan Royals,Mumbai Indians,Jaipur,162.0,124.0,8,162.0,-0.0,7.84,1
Rajasthan Royals,Mumbai Indians,Jaipur,152.0,119.0,3,162.0,60.0,7.66,1
Rajasthan Royals,Mumbai Indians,Jaipur,148.0,118.0,2,162.0,42.0,7.53,1
Rajasthan Royals,Mumbai Indians,Jaipur,147.0,117.0,1,162.0,30.0,7.54,1
Rajasthan Royals,Mumbai Indians,Jaipur,146.0,116.0,0,162.0,24.0,7.55,1
Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,204.0,119.0,3,214.0,60.0,10.29,0
Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,204.0,118.0,2,214.0,30.0,10.37,0
Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,204.0,117.0,1,214.0,20.0,10.46,0
Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,203.0,116.0,0,214.0,16.5,10.5,0
Delhi Capitals,Mumbai Indians,Delhi,169.0,125.0,9,169.0,-0.0,8.11,0
Delhi Capitals,Mumbai Indians,Delhi,161.0,119.0,3,169.0,48.0,8.12,0
Delhi Capitals,Mumbai Indians,Delhi,157.0,118.0,2,169.0,36.0,7.98,0
Delhi Capitals,Mumbai Indians,Delhi,157.0,117.0,1,169.0,24.0,8.05,0
Delhi Capitals,Mumbai Indians,Delhi,153.0,116.0,0,169.0,24.0,7.91,0
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,119.0,119.0,3,133.0,84.0,6.0,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,118.0,118.0,2,133.0,45.0,6.0,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,114.0,117.0,1,133.0,38.0,5.85,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,114.0,116.0,0,133.0,28.5,5.9,1
Rajasthan Royals,Punjab Kings,Chandigarh,179.0,119.0,3,183.0,24.0,9.03,0
Rajasthan Royals,Punjab Kings,Chandigarh,179.0,118.0,2,183.0,12.0,9.1,0
Rajasthan Royals,Punjab Kings,Chandigarh,173.0,117.0,1,183.0,20.0,8.87,0
Rajasthan Royals,Punjab Kings,Chandigarh,172.0,116.0,0,183.0,16.5,8.9,0
Mumbai Indians,Royal Challengers Bangalore,Mumbai,163.0,119.0,3,172.0,54.0,8.22,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,162.0,119.0,2,172.0,60.0,8.17,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,156.0,118.0,1,172.0,48.0,7.93,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,156.0,117.0,0,172.0,32.0,8.0,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,151.0,119.0,3,162.0,66.0,7.61,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,151.0,118.0,2,162.0,33.0,7.68,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,151.0,117.0,1,162.0,22.0,7.74,1
Chennai Super Kings,Kolkata Knight Riders,Kolkata,150.0,116.0,0,162.0,18.0,7.76,1
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,156.0,125.0,9,156.0,-0.0,7.49,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,156.0,124.0,8,156.0,-0.0,7.55,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,149.0,119.0,3,156.0,42.0,7.51,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,149.0,118.0,2,156.0,21.0,7.58,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,149.0,117.0,1,156.0,14.0,7.64,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,148.0,116.0,0,156.0,12.0,7.66,0
Rajasthan Royals,Mumbai Indians,Mumbai,188.0,125.0,9,188.0,-0.0,9.02,1
Rajasthan Royals,Mumbai Indians,Mumbai,188.0,124.0,8,188.0,-0.0,9.1,1
Rajasthan Royals,Mumbai Indians,Mumbai,188.0,123.0,7,188.0,-0.0,9.17,1
Rajasthan Royals,Mumbai Indians,Mumbai,184.0,119.0,3,188.0,24.0,9.28,1
Rajasthan Royals,Mumbai Indians,Mumbai,184.0,118.0,2,188.0,12.0,9.36,1
Rajasthan Royals,Mumbai Indians,Mumbai,180.0,117.0,1,188.0,16.0,9.23,1
Rajasthan Royals,Mumbai Indians,Mumbai,180.0,116.0,0,188.0,12.0,9.31,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,164.0,119.0,3,174.0,60.0,8.27,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,160.0,118.0,2,174.0,42.0,8.14,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,159.0,117.0,1,174.0,30.0,8.15,1
Royal Challengers Bangalore,Punjab Kings,Chandigarh,155.0,116.0,0,174.0,28.5,8.02,1
Delhi Capitals,Kolkata Knight Riders,Kolkata,177.0,119.0,3,179.0,12.0,8.92,1
Delhi Capitals,Kolkata Knight Riders,Kolkata,176.0,118.0,2,179.0,9.0,8.95,1
Delhi Capitals,Kolkata Knight Riders,Kolkata,176.0,117.0,1,179.0,6.0,9.03,1
Delhi Capitals,Kolkata Knight Riders,Kolkata,170.0,116.0,0,179.0,13.5,8.79,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,125.0,9,152.0,-0.0,7.3,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,124.0,8,152.0,-0.0,7.35,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,123.0,7,152.0,-0.0,7.41,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,122.0,6,152.0,-0.0,7.48,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,121.0,5,152.0,-0.0,7.54,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,119.0,3,152.0,0.0,7.66,1
Chennai Super Kings,Rajasthan Royals,Jaipur,152.0,118.0,2,152.0,0.0,7.73,1
Chennai Super Kings,Rajasthan Royals,Jaipur,151.0,117.0,1,152.0,2.0,7.74,1
Chennai Super Kings,Rajasthan Royals,Jaipur,147.0,116.0,0,152.0,7.5,7.6,1
Mumbai Indians,Punjab Kings,Mumbai,198.0,125.0,9,198.0,-0.0,9.5,1
Mumbai Indians,Punjab Kings,Mumbai,187.0,119.0,3,198.0,66.0,9.43,1
Mumbai Indians,Punjab Kings,Mumbai,186.0,118.0,2,198.0,36.0,9.46,1
Mumbai Indians,Punjab Kings,Mumbai,186.0,117.0,1,198.0,24.0,9.54,1
Mumbai Indians,Punjab Kings,Mumbai,186.0,116.0,0,198.0,18.0,9.62,1
Chennai Super Kings,Kolkata Knight Riders,Chennai,97.0,119.0,3,109.0,72.0,4.89,1
Chennai Super Kings,Kolkata Knight Riders,Chennai,97.0,118.0,2,109.0,36.0,4.93,1
Chennai Super Kings,Kolkata Knight Riders,Chennai,97.0,117.0,1,109.0,24.0,4.97,1
Chennai Super Kings,Kolkata Knight Riders,Chennai,96.0,116.0,0,109.0,19.5,4.97,1
Punjab Kings,Sunrisers Hyderabad,Chandigarh,149.0,119.0,3,151.0,12.0,7.51,0
Punjab Kings,Sunrisers Hyderabad,Chandigarh,149.0,118.0,2,151.0,6.0,7.58,0
Punjab Kings,Sunrisers Hyderabad,Chandigarh,145.0,117.0,1,151.0,12.0,7.44,0
Punjab Kings,Sunrisers Hyderabad,Chandigarh,144.0,116.0,0,151.0,10.5,7.45,0
Kolkata Knight Riders,Rajasthan Royals,Jaipur,140.0,125.0,9,140.0,-0.0,6.72,1
Kolkata Knight Riders,Rajasthan Royals,Jaipur,126.0,119.0,3,140.0,84.0,6.35,1
Kolkata Knight Riders,Rajasthan Royals,Jaipur,126.0,118.0,2,140.0,42.0,6.41,1
Kolkata Knight Riders,Rajasthan Royals,Jaipur,120.0,117.0,1,140.0,40.0,6.15,1
Kolkata Knight Riders,Rajasthan Royals,Jaipur,116.0,116.0,0,140.0,36.0,6.0,1
Delhi Capitals,Royal Challengers Bangalore,Bengaluru,150.0,125.0,9,150.0,-0.0,7.2,1
Delhi Capitals,Royal Challengers Bangalore,Bengaluru,143.0,119.0,3,150.0,42.0,7.21,1
Delhi Capitals,Royal Challengers Bangalore,Bengaluru,142.0,118.0,2,150.0,24.0,7.22,1
Delhi Capitals,Royal Challengers Bangalore,Bengaluru,142.0,119.0,1,150.0,48.0,7.16,1
Delhi Capitals,Royal Challengers Bangalore,Bengaluru,141.0,118.0,0,150.0,27.0,7.17,1
Sunrisers Hyderabad,Mumbai Indians,Hyderabad,127.0,119.0,3,137.0,60.0,6.4,0
Sunrisers Hyderabad,Mumbai Indians,Hyderabad,127.0,118.0,2,137.0,30.0,6.46,0
Sunrisers Hyderabad,Mumbai Indians,Hyderabad,126.0,117.0,1,137.0,22.0,6.46,0
Sunrisers Hyderabad,Mumbai Indians,Hyderabad,126.0,116.0,0,137.0,16.5,6.52,0
Punjab Kings,Chennai Super Kings,Chennai,161.0,125.0,9,161.0,-0.0,7.73,0
Punjab Kings,Chennai Super Kings,Chennai,154.0,119.0,3,161.0,42.0,7.76,0
Punjab Kings,Chennai Super Kings,Chennai,154.0,119.0,2,161.0,42.0,7.76,0
Punjab Kings,Chennai Super Kings,Chennai,154.0,118.0,1,161.0,21.0,7.83,0
Punjab Kings,Chennai Super Kings,Chennai,154.0,117.0,0,161.0,14.0,7.9,0
Kolkata Knight Riders,Royal Challengers Bangalore,Bengaluru,189.0,119.0,3,206.0,102.0,9.53,1
Kolkata Knight Riders,Royal Challengers Bangalore,Bengaluru,189.0,119.0,2,206.0,102.0,9.53,1
Kolkata Knight Riders,Royal Challengers Bangalore,Bengaluru,189.0,118.0,1,206.0,51.0,9.61,1
Kolkata Knight Riders,Royal Challengers Bangalore,Bengaluru,185.0,117.0,0,206.0,42.0,9.49,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,130.0,125.0,9,130.0,-0.0,6.24,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,130.0,124.0,8,130.0,-0.0,6.29,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,130.0,123.0,7,130.0,-0.0,6.34,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,124.0,119.0,3,130.0,36.0,6.25,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,124.0,118.0,2,130.0,18.0,6.31,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,124.0,117.0,1,130.0,12.0,6.36,1
Sunrisers Hyderabad,Delhi Capitals,Delhi,124.0,116.0,0,130.0,9.0,6.41,1
Chennai Super Kings,Mumbai Indians,Mumbai,171.0,125.0,9,171.0,-0.0,8.21,0
Chennai Super Kings,Mumbai Indians,Mumbai,171.0,124.0,8,171.0,-0.0,8.27,0
Chennai Super Kings,Mumbai Indians,Mumbai,169.0,119.0,3,171.0,12.0,8.52,0
Chennai Super Kings,Mumbai Indians,Mumbai,165.0,118.0,2,171.0,18.0,8.39,0
Chennai Super Kings,Mumbai Indians,Mumbai,165.0,117.0,1,171.0,12.0,8.46,0
Chennai Super Kings,Mumbai Indians,Mumbai,165.0,116.0,0,171.0,9.0,8.53,0
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,151.0,119.0,3,159.0,48.0,7.61,1
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,150.0,118.0,2,159.0,27.0,7.63,1
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,149.0,117.0,1,159.0,20.0,7.64,1
Rajasthan Royals,Royal Challengers Bangalore,Jaipur,145.0,116.0,0,159.0,21.0,7.5,1
Delhi Capitals,Punjab Kings,Chandigarh,167.0,125.0,9,167.0,-0.0,8.02,0
Delhi Capitals,Punjab Kings,Chandigarh,160.0,119.0,3,167.0,42.0,8.07,0
Delhi Capitals,Punjab Kings,Chandigarh,160.0,119.0,2,167.0,42.0,8.07,0
Delhi Capitals,Punjab Kings,Chandigarh,158.0,118.0,1,167.0,27.0,8.03,0
Delhi Capitals,Punjab Kings,Chandigarh,157.0,117.0,0,167.0,20.0,8.05,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,232.0,125.0,9,232.0,-0.0,11.14,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,225.0,119.0,3,232.0,42.0,11.34,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,221.0,118.0,2,232.0,33.0,11.24,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,220.0,117.0,1,232.0,24.0,11.28,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,220.0,116.0,0,232.0,18.0,11.38,0
Rajasthan Royals,Chennai Super Kings,Chennai,176.0,125.0,9,176.0,-0.0,8.45,0
Rajasthan Royals,Chennai Super Kings,Chennai,176.0,124.0,8,176.0,-0.0,8.52,0
Rajasthan Royals,Chennai Super Kings,Chennai,176.0,123.0,7,176.0,-0.0,8.59,0
Rajasthan Royals,Chennai Super Kings,Chennai,176.0,122.0,6,176.0,-0.0,8.66,0
Rajasthan Royals,Chennai Super Kings,Chennai,176.0,121.0,5,176.0,-0.0,8.73,0
Rajasthan Royals,Chennai Super Kings,Chennai,172.0,119.0,3,176.0,24.0,8.67,0
Rajasthan Royals,Chennai Super Kings,Chennai,172.0,118.0,2,176.0,12.0,8.75,0
Rajasthan Royals,Chennai Super Kings,Chennai,171.0,117.0,1,176.0,10.0,8.77,0
Rajasthan Royals,Chennai Super Kings,Chennai,171.0,116.0,0,176.0,7.5,8.84,0
Delhi Capitals,Kolkata Knight Riders,Delhi,186.0,125.0,9,186.0,-0.0,8.93,1
Delhi Capitals,Kolkata Knight Riders,Delhi,186.0,124.0,8,186.0,-0.0,9.0,1
Delhi Capitals,Kolkata Knight Riders,Delhi,180.0,119.0,3,186.0,36.0,9.08,1
Delhi Capitals,Kolkata Knight Riders,Delhi,179.0,118.0,2,186.0,21.0,9.1,1
Delhi Capitals,Kolkata Knight Riders,Delhi,179.0,117.0,1,186.0,14.0,9.18,1
Delhi Capitals,Kolkata Knight Riders,Delhi,175.0,116.0,0,186.0,16.5,9.05,1
Punjab Kings,Mumbai Indians,Chandigarh,171.0,119.0,3,177.0,36.0,8.62,0
Punjab Kings,Mumbai Indians,Chandigarh,170.0,118.0,2,177.0,21.0,8.64,0
Punjab Kings,Mumbai Indians,Chandigarh,170.0,117.0,1,177.0,14.0,8.72,0
Punjab Kings,Mumbai Indians,Chandigarh,170.0,116.0,0,177.0,10.5,8.79,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,185.0,119.0,3,199.0,84.0,9.33,1
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,181.0,119.0,2,199.0,108.0,9.13,1
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,180.0,118.0,1,199.0,57.0,9.15,1
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,179.0,117.0,0,199.0,40.0,9.18,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,180.0,119.0,3,188.0,48.0,9.08,0
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,180.0,118.0,2,188.0,24.0,9.15,0
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,179.0,117.0,1,188.0,18.0,9.18,0
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,179.0,116.0,0,188.0,13.5,9.26,0
Punjab Kings,Kolkata Knight Riders,Kolkata,208.0,119.0,3,219.0,66.0,10.49,0
Punjab Kings,Kolkata Knight Riders,Kolkata,208.0,118.0,2,219.0,33.0,10.58,0
Punjab Kings,Kolkata Knight Riders,Kolkata,208.0,117.0,1,219.0,22.0,10.67,0
Punjab Kings,Kolkata Knight Riders,Kolkata,208.0,116.0,0,219.0,16.5,10.76,0
Chennai Super Kings,Delhi Capitals,Delhi,148.0,125.0,9,148.0,-0.0,7.1,1
Chennai Super Kings,Delhi Capitals,Delhi,137.0,119.0,3,148.0,66.0,6.91,1
Chennai Super Kings,Delhi Capitals,Delhi,137.0,118.0,2,148.0,33.0,6.97,1
Chennai Super Kings,Delhi Capitals,Delhi,133.0,117.0,1,148.0,30.0,6.82,1
Chennai Super Kings,Delhi Capitals,Delhi,133.0,116.0,0,148.0,22.5,6.88,1
Rajasthan Royals,Punjab Kings,Jaipur,185.0,125.0,9,185.0,-0.0,8.88,0
Rajasthan Royals,Punjab Kings,Jaipur,185.0,124.0,8,185.0,-0.0,8.95,0
Rajasthan Royals,Punjab Kings,Jaipur,169.0,119.0,3,185.0,96.0,8.52,0
Rajasthan Royals,Punjab Kings,Jaipur,168.0,118.0,2,185.0,51.0,8.54,0
Rajasthan Royals,Punjab Kings,Jaipur,168.0,117.0,1,185.0,34.0,8.62,0
Rajasthan Royals,Punjab Kings,Jaipur,167.0,116.0,0,185.0,27.0,8.64,0
Mumbai Indians,Delhi Capitals,Mumbai,209.0,119.0,3,214.0,30.0,10.54,0
Mumbai Indians,Delhi Capitals,Mumbai,208.0,118.0,2,214.0,18.0,10.58,0
Mumbai Indians,Delhi Capitals,Mumbai,207.0,117.0,1,214.0,14.0,10.62,0
Mumbai Indians,Delhi Capitals,Mumbai,207.0,116.0,0,214.0,10.5,10.71,0
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,182.0,125.0,9,182.0,-0.0,8.74,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,182.0,124.0,8,182.0,-0.0,8.81,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,182.0,123.0,7,182.0,-0.0,8.88,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,182.0,122.0,6,182.0,-0.0,8.95,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,181.0,119.0,3,182.0,6.0,9.13,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,175.0,118.0,2,182.0,21.0,8.9,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,175.0,117.0,1,182.0,14.0,8.97,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,175.0,116.0,0,182.0,10.5,9.05,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,71.0,125.0,9,71.0,-0.0,3.41,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,71.0,124.0,8,71.0,-0.0,3.44,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,71.0,123.0,7,71.0,-0.0,3.46,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,71.0,122.0,6,71.0,-0.0,3.49,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,71.0,121.0,5,71.0,-0.0,3.52,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,71.0,119.0,3,71.0,0.0,3.58,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,70.0,118.0,2,71.0,3.0,3.56,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,70.0,117.0,1,71.0,2.0,3.59,1
Chennai Super Kings,Royal Challengers Bangalore,Chennai,70.0,116.0,0,71.0,1.5,3.62,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,179.0,125.0,9,179.0,-0.0,8.59,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,179.0,124.0,8,179.0,-0.0,8.66,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,179.0,123.0,7,179.0,-0.0,8.73,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,179.0,122.0,6,179.0,-0.0,8.8,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,179.0,121.0,5,179.0,-0.0,8.88,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,179.0,119.0,3,179.0,0.0,9.03,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,175.0,118.0,2,179.0,12.0,8.9,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,175.0,117.0,1,179.0,8.0,8.97,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,174.0,116.0,0,179.0,7.5,9.0,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,175.0,125.0,9,175.0,-0.0,8.4,0
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,175.0,124.0,8,175.0,-0.0,8.47,0
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,165.0,119.0,3,175.0,60.0,8.32,0
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,164.0,118.0,2,175.0,33.0,8.34,0
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,163.0,117.0,1,175.0,24.0,8.36,0
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,163.0,116.0,0,175.0,18.0,8.43,0
Rajasthan Royals,Kolkata Knight Riders,Kolkata,161.0,119.0,3,170.0,54.0,8.12,0
Rajasthan Royals,Kolkata Knight Riders,Kolkata,160.0,118.0,2,170.0,30.0,8.14,0
Rajasthan Royals,Kolkata Knight Riders,Kolkata,159.0,117.0,1,170.0,22.0,8.15,0
Rajasthan Royals,Kolkata Knight Riders,Kolkata,155.0,116.0,0,170.0,22.5,8.02,0
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,140.0,125.0,9,140.0,-0.0,6.72,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,140.0,124.0,8,140.0,-0.0,6.77,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,140.0,123.0,7,140.0,-0.0,6.83,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,140.0,122.0,6,140.0,-0.0,6.89,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,140.0,121.0,5,140.0,-0.0,6.94,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,135.0,119.0,3,140.0,30.0,6.81,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,131.0,118.0,2,140.0,27.0,6.66,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,127.0,117.0,1,140.0,26.0,6.51,1
Chennai Super Kings,Sunrisers Hyderabad,Mumbai,127.0,116.0,0,140.0,19.5,6.57,1
Chennai Super Kings,Punjab Kings,Pune,151.0,119.0,3,154.0,18.0,7.61,1
Chennai Super Kings,Punjab Kings,Pune,151.0,118.0,2,154.0,9.0,7.68,1
Chennai Super Kings,Punjab Kings,Pune,151.0,117.0,1,154.0,6.0,7.74,1
Chennai Super Kings,Punjab Kings,Pune,150.0,116.0,0,154.0,6.0,7.76,1
Mumbai Indians,Delhi Capitals,Delhi,161.0,119.0,3,175.0,84.0,8.12,0
Mumbai Indians,Delhi Capitals,Delhi,161.0,118.0,2,175.0,42.0,8.19,0
Mumbai Indians,Delhi Capitals,Delhi,161.0,117.0,1,175.0,28.0,8.26,0
Mumbai Indians,Delhi Capitals,Delhi,161.0,116.0,0,175.0,21.0,8.33,0
Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,173.0,125.0,9,173.0,-0.0,8.3,1
Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,173.0,124.0,8,173.0,-0.0,8.37,1
Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,163.0,119.0,3,173.0,60.0,8.22,1
Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,159.0,118.0,2,173.0,42.0,8.08,1
Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,155.0,117.0,1,173.0,36.0,7.95,1
Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,151.0,116.0,0,173.0,33.0,7.81,1
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,165.0,125.0,9,165.0,-0.0,7.92,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,165.0,124.0,8,165.0,-0.0,7.98,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,165.0,123.0,7,165.0,-0.0,8.05,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,157.0,119.0,3,165.0,48.0,7.92,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,157.0,118.0,2,165.0,24.0,7.98,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,157.0,117.0,1,165.0,16.0,8.05,0
Royal Challengers Bangalore,Rajasthan Royals,Jaipur,156.0,116.0,0,165.0,13.5,8.07,0
Chennai Super Kings,Delhi Capitals,Delhi,163.0,125.0,9,163.0,-0.0,7.82,0
Chennai Super Kings,Delhi Capitals,Delhi,163.0,124.0,8,163.0,-0.0,7.89,0
Chennai Super Kings,Delhi Capitals,Delhi,163.0,123.0,7,163.0,-0.0,7.95,0
Chennai Super Kings,Delhi Capitals,Delhi,163.0,122.0,6,163.0,-0.0,8.02,0
Chennai Super Kings,Delhi Capitals,Delhi,160.0,119.0,3,163.0,18.0,8.07,0
Chennai Super Kings,Delhi Capitals,Delhi,158.0,118.0,2,163.0,15.0,8.03,0
Chennai Super Kings,Delhi Capitals,Delhi,158.0,117.0,1,163.0,10.0,8.1,0
Chennai Super Kings,Delhi Capitals,Delhi,158.0,116.0,0,163.0,7.5,8.17,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,219.0,125.0,9,219.0,-0.0,10.51,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,219.0,124.0,8,219.0,-0.0,10.6,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,219.0,123.0,7,219.0,-0.0,10.68,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,210.0,119.0,3,219.0,54.0,10.59,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,210.0,118.0,2,219.0,27.0,10.68,0
